Company Code,Company Name,Order Number,Material Number,Material Description,Plant,Plant Name,Work Center ID,Operation Short Text,Operation/Activity Number,Created By,Created Date,Posting Date,Basic Finish Date,Basic Start Date,Reservation Number,Reservation Item,Storage Location,Purchase Document Item Number,Purchase Document Number,Vendor Code,Movement Type,MRP Controller,Planned output quantity,Requirement Quantity,Unit Measure,Withdrawn Quantity,Actual yield (confirmed),Actual_Yield_Percent,Actual_Loss_Percent,Standard_Yield_Loss
1000,CJSJ LTD,600108542,2600091,SOUNDABRATOR ASS,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,73,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600108542,2600467,"CHAIN LINK FULL 3/4""",1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,74,1,,0,,261,,1,11,NO,11,0,0,100,90.90909091
1000,CJSJ LTD,600108542,2200428,CATALYST - KAO (LOW SULPHUR),1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,75,1,,0,,261,,1,8,NO,8,0,0,100,87.5
1000,CJSJ LTD,600108542,'000000000092318090,CPVC 1 1/2  INCH 90 DEGREE BEND.,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,76,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600108542,2200163,RESIN FURAN,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,77,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600108542,2600790,BEARING FL207,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,78,1,,0,,261,,1,96,FT2,0,0,0,100,98.95833333
1000,CJSJ LTD,600108542,2601288,JANATICS MTG ROD END FORK-63MM DIA,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,79,1,,0,,261,,1,128,FT2,0,0,0,100,99.21875
1000,CJSJ LTD,600108542,'000000000092318173,GI 1 1/2 INCH ELBOW.,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,80,1,,0,,261,,1,4,NO,4,0,0,100,75
1000,CJSJ LTD,600108542,2500079,Hand Pallet Truck of 2500 Kgs capacity,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,81,1,,0,,261,,1,70,RFT,4,0,0,100,98.57142857
1000,CJSJ LTD,600108542,2600607,WASHER SPRING HT M24/,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,82,1,,0,,261,,1,70,RFT,70,0,0,100,98.57142857
1000,CJSJ LTD,600108542,2600244,HOSE PIPE NYLON 6X8,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,83,1,,0,,261,,1,96,FT2,96,0,0,100,98.95833333
1000,CJSJ LTD,600108542,2600657,LOVE JOY SPIDER L190,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,84,1,,0,,261,,1,8,NO,8,0,0,100,87.5
1000,CJSJ LTD,600108542,2500047,"MAN COOLER FAN DIA36"",3HP,3PHASE,1440RPM",1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,85,1,,0,,261,,1,13,M,13,0,0,100,92.30769231
1000,CJSJ LTD,600108542,2500188,DUST EXTRACTION FROM THERMAL RECLAMATION,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,86,1,,0,,261,,1,5,KG,5,0,0,100,80
1000,CJSJ LTD,600108542,2600698,WASHERS MS M20X4MM THICK,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,87,1,,0,,261,,1,50,KG,50,0,0,100,98
1000,CJSJ LTD,600108542,2600647,"HOSE SS FLEXIBLE METALIC HOSE 1 1/2"" X 3",1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,88,1,,0,,261,,1,8,NO,4,0,0,100,87.5
1000,CJSJ LTD,600108542,2500047,"MAN COOLER FAN DIA36"",3HP,3PHASE,1440RPM",1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,89,1,,0,,261,,1,1,KG,1,0,0,100,0
1000,CJSJ LTD,600108542,2600784,BEARING 6310,1015,CJSJ Pearl,10000729,,10,C_1100244,08-10-2025,08-10-2025,12-04-2025,12-04-2025,152053,90,1,,0,,261,,1,4,NO,4,0,0,100,75
1000,CJSJ LTD,600108657,2500114,ELECTRO MAGNETIC SEPARATOR & ACROSS BELT,1015,CJSJ Pearl,10001319,Safety PPE & other safety gears provided,10,C_1100868,08-10-2025,08-10-2025,14-04-2025,14-04-2025,152304,1,,,0,,261,,1,30,PAA,30,0,0,100,96.66666667
1000,CJSJ LTD,600108657,2500411,MOULD HANDLING SYSTEM&PLC OPERATED PANEL,1015,CJSJ Pearl,10001319,Safety PPE & other safety gears provided,10,C_1100868,08-10-2025,08-10-2025,14-04-2025,14-04-2025,152304,2,,,0,,261,,1,30,NO,30,0,0,100,96.66666667
1000,CJSJ LTD,600108657,2600673,ROD EN24 M20X6M,1015,CJSJ Pearl,10001319,Safety PPE & other safety gears provided,10,C_1100868,08-10-2025,08-10-2025,14-04-2025,14-04-2025,152304,3,,,0,,261,,1,30,NO,30,0,0,100,96.66666667
1000,CJSJ LTD,600108657,2200361,SLEEVE KALMINEX 2000PLUS 130 X 150 (O),1015,CJSJ Pearl,10001319,Safety PPE & other safety gears provided,10,C_1100868,08-10-2025,08-10-2025,14-04-2025,14-04-2025,152304,4,,,0,,261,,1,30,NO,30,0,0,100,96.66666667
1000,CJSJ LTD,600108855,2500199,"DELL LAPTOP I5 PRO,8GB RAM 1TB HDD WIN10",1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,1,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600108855,2601329,OIL SEAL 60X80X10,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,2,,,0,,261,,1,2,SET,2,0,0,100,50
1000,CJSJ LTD,600108855,2500163,SPECTRO METER DISPLAY BOARD,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,3,,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600108855,'000000000092318180,GI 1 1/2 INCH BALL VALVE.,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,4,,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600108855,2200381,BREAKER CORE 40_125,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,5,,,0,,261,,1,10,NO,0,0,0,100,90
1000,CJSJ LTD,600108855,2500405,Plate 12mm,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,6,,,0,,261,,1,500,KG,500,0,0,100,99.8
1000,CJSJ LTD,600108855,'000000000092318069,CPVC 1 1/4  INCH ELBOW.,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,7,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600108855,2200076,TEST BAR BA GGG40.3  SCRAP,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,8,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600108855,2600211,TEE CONNECTOR 8MM,1015,CJSJ Pearl,10001005,burner pipe replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152785,9,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600108859,2601071,PERNO PIN GOUJON,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,1,,,0,,261,,1,4000,KG,3330,0,0,100,99.975
1000,CJSJ LTD,600108859,2600900,PUMP SHAFT MODEL:DB 65/20,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,2,,,0,,261,,1,35,NO,35,0,0,100,97.14285714
1000,CJSJ LTD,600108859,2600512,V-BELT B73,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,3,,,0,,261,,1,2000,KG,2000,0,0,100,99.95
1000,CJSJ LTD,600108859,2600769,BEARING 6208 ZZ C3,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,4,,,0,,261,,1,1000,KG,0,0,0,100,99.9
1000,CJSJ LTD,600108859,2601195,BEARING 6304- 2Z,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,5,,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600108859,2600465,"CHAIN LINK DUPLEX FULL 1""",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,6,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600108859,2300005,SCRAP PACKING WOOD,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,7,,,0,,261,,1,714,KG,714,0,0,100,99.85994398
1000,CJSJ LTD,600108859,2600548,SEAL KIT LIFTING CYLINDER LH,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,8,,,0,,261,,1,32,KG,32,0,0,100,96.875
1000,CJSJ LTD,600108859,2600154,BOLT HEX MS M12X150MM.,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,9,,,0,,261,,1,23,KG,23,0,0,100,95.65217391
1000,CJSJ LTD,600108859,2601016,"HOSE CLAMP SS 4""",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,10,,,0,,261,,1,10,NO,0,0,0,100,90
1000,CJSJ LTD,600108859,2600566,"BOLT ALLEN 5/8""X1½""",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,11,,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600108859,2600646,"HOSE NIPPLE MS 1/4""",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,12,,,0,,261,,1,200,PAA,200,0,0,100,99.5
1000,CJSJ LTD,600108859,2600430,"V-PULLY B TYPE 6""4GROOVE",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,13,,,0,,261,,1,150,PAA,150,0,0,100,99.33333333
1000,CJSJ LTD,600108859,2600615,ROLER BEARING SELF ALIGNED P/NO:NP00024,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,14,,,0,,261,,1,10,PAC,10,0,0,100,90
1000,CJSJ LTD,600108859,2600198,"HOSE FLEXIBLE PVC 1""/",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,15,,,0,,261,,1,5,KG,5,0,0,100,80
1000,CJSJ LTD,600108859,2601091,STUD M20X800 WITH NUT & DOUBLE WASHER,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,16,,,0,,261,,1,100,NO,0,0,0,100,99
1000,CJSJ LTD,600108859,2200371,KALMINEX 108 ND7 SL,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,17,,,0,,261,,1,10,KG,10,0,0,100,90
1000,CJSJ LTD,600108859,2200319,SLEEVE KALMINEX 108 ZP5/8K (B),1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,18,,,0,,261,,1,5,KG,5,0,0,100,80
1000,CJSJ LTD,600108859,2600986,TROLY GEAR FOR 3TON SHOT BLAST,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,19,,,0,,261,,1,10,KG,10,0,0,100,90
1000,CJSJ LTD,600108859,2600922,VITON(FLOUR RUBBER PACKING 125MMØ),1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,20,,,0,,261,,1,20,KG,20,0,0,100,95
1000,CJSJ LTD,600108859,2200389,KALMIN 100 PLUS ND4,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,21,,,0,,261,,1,20,PAC,20,0,0,100,95
1000,CJSJ LTD,600108859,2200350,SLEEVE KALMINEX 2000PLUS SLOTTED ND4 SL,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,22,,,0,,261,,1,50,KG,50,0,0,100,98
1000,CJSJ LTD,600108859,'000000000092318171,GI 1 1/2 INCH PIPE.,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,23,,,0,,261,,1,20,KG,20,0,0,100,95
1000,CJSJ LTD,600108859,2500104,"EOT CRANE DOUBLE GIRDER 13T,19.35MTR SPA",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,24,,,0,,261,,1,15,NO,0,0,0,100,93.33333333
1000,CJSJ LTD,600108859,2601137,"COUPLING SS 3/4""",1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,26,,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600108859,2600951,CT TIE ROD MATERIAL-EN19 FOR CRANE,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,27,,,0,,261,,1,48.5,KG,48.5,0,0,100,97.93814433
1000,CJSJ LTD,600108859,2200098,PLAIN RIDGES SIZE:0.5MMx0.61MTRx5MTR,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,28,,,0,,261,,1,100,KG,100,0,0,100,99
1000,CJSJ LTD,600108859,2600832,BEARING 22214 E1AM.,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,29,,,0,,261,,1,100,KG,100,0,0,100,99
1000,CJSJ LTD,600108859,2200045,FR GREY IRON NICKEL,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,30,,,0,,261,,1,39,KG,39,0,0,100,97.43589744
1000,CJSJ LTD,600108859,2600107,COUPLING MS 3/4,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,31,,,0,,261,,1,50,KG,50,0,0,100,98
1000,CJSJ LTD,600108859,2300024,SCRAP OLD MOTORS,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,32,,,0,,261,,1,20,KG,20,0,0,100,95
1000,CJSJ LTD,600108859,2600042,GEAR 35(9716 ) MAKE:SHANTI,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,33,,,0,,261,,1,15,KG,15,0,0,100,93.33333333
1000,CJSJ LTD,600108859,2601239,COUPLING LOVEJOY L-75,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,34,,,0,,261,,1,5,NO,0,0,0,100,80
1000,CJSJ LTD,600108859,2500266,EOT CRANE SINGLE GIRDER 7.5T 20.15M SPAN,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,35,,,0,,261,,1,100,KG,100,0,0,100,99
1000,CJSJ LTD,600108859,2600178,WASHER MS M12.,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,36,,,0,,261,,1,5,NO,0,0,0,100,80
1000,CJSJ LTD,600108859,'000000000092318159,GI 1 1/4 INCH PIPE.,1015,CJSJ Pearl,10001005,burner plate replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152794,37,,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600108900,2600845,PUMP-PFE-31022/1DU 20 PUMP:SAP00055-FG,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,1,,,0,,261,,1,70,M,70,0,0,100,98.57142857
1000,CJSJ LTD,600108900,2200381,BREAKER CORE 40_125,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,2,,,0,,261,,1,950,NO,950,0,0,100,99.89473684
1000,CJSJ LTD,600108900,'000000000092318099,CPVC 1 1/2  INCH BALL VALVE.,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,3,,,0,,261,,1,3000,NO,3000,0,0,100,99.96666667
1000,CJSJ LTD,600108900,2600482,"CHAIN SIMPLEX  1¼"" 3.05METER LENGTH/",1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,4,,,0,,261,,1,50,M,50,0,0,100,98
1000,CJSJ LTD,600108900,2600725,ANTI SCALENT CHEMICAL FOR MULTIMETER,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,5,,,0,,261,,1,260,NO,260,0,0,100,99.61538462
1000,CJSJ LTD,600108900,2601188,BEARING 6008 2Z,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,6,,,0,,261,,1,30,M,30,0,0,100,96.66666667
1000,CJSJ LTD,600108900,2600908,CHAIN SUPPORT TROLY WHEEL ASS,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,7,,,0,,261,,1,140,NO,140,0,0,100,99.28571429
1000,CJSJ LTD,600108900,2500230,PANEL SSB10 800AMP 4POLE,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,8,,,0,,261,,1,200,NO,200,0,0,100,99.5
1000,CJSJ LTD,600108900,2500382,ROLLOVE M/C RECONDITION & MODIFICATION,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,9,,,0,,261,,1,25,M,25,0,0,100,96
1000,CJSJ LTD,600108900,'000000000092318153,GI 3/4 INCH MTA.,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,10,,,0,,261,,1,60,NO,60,0,0,100,98.33333333
1000,CJSJ LTD,600108900,2600465,"CHAIN LINK DUPLEX FULL 1""",1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,11,,,0,,261,,1,100,M,100,0,0,100,99
1000,CJSJ LTD,600108900,'000000000092318154,GI 3/4 INCH FTA.,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,12,,,0,,261,,1,100,M,100,0,0,100,99
1000,CJSJ LTD,600108900,2601278,HYDRAULIC VALVE PART NO DHZ0-AE-071-L5,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,14,,,0,,261,,1,100,NO,100,0,0,100,99
1000,CJSJ LTD,600108900,2600547,SEAL KIT FOR MASTER CYLINDER,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,15,,,0,,261,,1,1750,NO,1750,0,0,100,99.94285714
1000,CJSJ LTD,600108900,2600156,BOLT HEX MS M12X75MM.,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,16,,,0,,261,,1,50,M,50,0,0,100,98
1000,CJSJ LTD,600108900,2600834,BEARING 6007 C3,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,17,,,0,,261,,1,50,M,50,0,0,100,98
1000,CJSJ LTD,600108900,2601166,ALLEN BOLT,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,18,,,0,,261,,1,200,NO,200,0,0,100,99.5
1000,CJSJ LTD,600108900,2601182,BEARING 30309,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,19,,,0,,261,,1,24,FT2,24,0,0,100,95.83333333
1000,CJSJ LTD,600108900,2600382,CIRCLIP EXTERNAL 55MM DIA,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,20,,,0,,261,,1,10,M,10,0,0,100,90
1000,CJSJ LTD,600108900,2200352,SLEEVE KALMINEX 2000PLUS 50 X 100 (O),1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,21,,,0,,261,,1,100,NO,100,0,0,100,99
1000,CJSJ LTD,600108900,2601275,HOUSING END OIL SEAL 37484611,1015,CJSJ Pearl,10001005,all air slide cloth replaced,10,C_1100158,23-08-2025,23-08-2025,24-08-2025,24-08-2025,152797,22,,,0,,261,,1,20,M,0,0,0,100,95
1000,CJSJ LTD,600108831,2600887,CT NONDRIVE IDLE WHEEL ASY 5TON CRANE.,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,1,,,0,,261,,1,35,M,35,0,0,100,97.14285714
1000,CJSJ LTD,600108831,2600650,KEY ROD 12X8,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,2,,,0,,261,,1,775,KG,775,0,0,100,99.87096774
1000,CJSJ LTD,600108831,2200113,PIGGED METAL PC 1006-B,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,3,,,0,,261,,1,600,KG,600,0,0,100,99.83333333
1000,CJSJ LTD,600108831,2600492,V-BELT A-32,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,4,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600108831,2600704,IMPELLER P/NO:430P201979-571 ITEM:12A,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,6,,,0,,261,,1,24,PAA,24,0,0,100,95.83333333
1000,CJSJ LTD,600108831,2600851,VALVE SEAL KIT DHU-0711-20,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,8,,,0,,261,,1,4,NO,4,0,0,100,75
1000,CJSJ LTD,600108831,2600431,"V-PULLY B TYPE 7""4GROOVE",1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,9,,,0,,261,,1,4,NO,4,0,0,100,75
1000,CJSJ LTD,600108831,'000000000095123432,TMEIC/8387/LRT/50C350,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,10,,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600108831,'000000000092318165,GI 1 1/4 INCH FTA.,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,12,,,0,,261,,1,200,PAA,200,0,0,100,99.5
1000,CJSJ LTD,600108831,2200133,LABYRINTH RING-1209-01-211-032,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,13,,,0,,261,,1,360,KG,360,0,0,100,99.72222222
1000,CJSJ LTD,600108831,2200235,LIQUID OXYGEN,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,14,,,0,,261,,1,1,SET,1,0,0,100,0
1000,CJSJ LTD,600108831,2200226,CERAMIC POURING CUP OD50X220,1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,15,,,0,,261,,1,1,SET,1,0,0,100,0
1000,CJSJ LTD,600108831,2600983,"SPROCKET ROLOVER DUPLEX 5/8""",1015,CJSJ Pearl,10000952,RBC REPLACED TO NEW (HR GRADE-35 M),10,C_1188218,19-08-2025,19-08-2025,19-08-2025,19-08-2025,152541,16,,,0,,261,,1,24,KG,24,0,0,100,95.83333333
