Company Code,Company Name ,Plant Code,Plant Description,VendorNo,Currency,DELIVERYDATE,Location,Document Status,DOCUMENTSTATUS,GL Account,PO No,Vendor Nmae,VENDGROUP,Area ID,Date of Creation,CREATEDBY,TAPFPRIMARYADDRESSNAME,Total PO Value,DISCAMOUNT,DISCPERCENT,GRN Number,Material Code,Material Description,Line Amount,PRICEUNIT,Unit Price,Quantity,Sales Unit,Modification Test,Inventory Group,Comment,Vendor Comments,MODIFIEDBY,Line No,Contract Price,Contract End Date,FROMDIFF,TODIFF,PriceDiff,FinalImpact
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV07485,INR,23-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003429,TAPF-VAIKUNTA HILLL,GRP,hkh,23-05-2025 11:50,C_1109923,TAPF-VAIKUNTA HILLL,1641,0,0,HKH-297154,'000000000092318094,CPVC 1 1/2  INCH BRASS MTA.,81,1,108,0.75,EA,25-05-2025 09:26,PN001,NULL,NULL,C_1109923,14,102,30-06-2024,3,37,6,4.5
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,23-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003429,TAPF-VAIKUNTA HILLL,GRP,hkh,23-05-2025 11:50,C_1109923,TAPF-VAIKUNTA HILLL,1641,0,0,HKH-297154,'000000000092318094,CPVC 1 1/2  INCH BRASS MTA.,81,1,108,0.75,EA,25-05-2025 09:26,PN001,NULL,NULL,C_1109923,16,103,31-05-2024,141,7,5,3.75
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07485,INR,23-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003429,TAPF-VAIKUNTA HILLL,GRP,hkh,23-05-2025 11:50,C_1109923,TAPF-VAIKUNTA HILLL,1641,0,0,HKH-297162,'000000000095123430,TMEIC/8387/LST/50CRCA,6.71,1,13.98,0.48,KG,25-05-2025 09:26,LST,NULL,NULL,C_1109923,8,13.85,30-06-2024,3,37,0.13,0.0624
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294865,'000000000092318126,GI 1 INCH PIPE.,5.65,1,565,0.01,MTR,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,3,380,31-10-2024,1,162,185,1.85
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294854,'000000000092318074,CPVC 1 1/4  INCH BRASS MTA.,6.44,1,161,0.04,EA,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,7,160,31-10-2024,1,162,1,0.04
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294858,'000000000092318152,GI 3/4 INCH 45 DEGREE BEND.,41.85,1,465,0.09,EA,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,4,350,31-10-2024,1,162,115,10.35
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294856,'000000000092318053,CPVC 1 INCH BALL VALVE.,50.6,1,92,0.55,EA,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,11,86,31-05-2024,139,9,6,3.3
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294864,'000000000092318097,CPVC 1 1/2  INCH TEE.,40.59,1,369,0.11,EA,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,32,340,30-06-2024,1,39,29,3.19
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294864,'000000000092318097,CPVC 1 1/2  INCH TEE.,40.59,1,369,0.11,EA,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,30,368,31-05-2024,139,9,1,0.11
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7000037156,TAPF-VAIKUNTA HILLL,GRP,hkh,21-05-2025 05:44,C_1100361,TAPF-VAIKUNTA HILLL,1720,0,0,HKH-294839,'000000000092318108,CPVC 2   INCH ELBOW.,7.02,1,1170,0.006,EA,25-05-2025 10:41,PN001,NULL,NULL,C_1100361,17,1040,31-10-2024,1,162,130,0.78
1000,CJSJ LTD,1015,CJSJ Pearl ,GV05406,INR,14-06-2025,NULL,Purchase Order,Approved,EXP_VPP,7000037703,Suresh Poonamchand Bagmar,EXP,hub,24-05-2025 10:08,C_1100256,SURESH POONAMCHAND BAGMAR,146718,0,0,HUB-185003,'000000000092318108,CPVC 2   INCH ELBOW.,11268,1,939,12,EA,05-06-2025 07:24,PN001,NULL,NULL,C_1100256,14,928,31-05-2024,34,6,11,132
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV03436,INR,22-05-2025,Null,Purchase Order,Approved,EXP_VPP,6000058139,MUKUNDA DAMODHAR HEGDE  BROS,EXP,mlr,22-05-2025 09:57,C_1100196,MUKUNDA DAMODHAR HEGDE  BROS,1526520,0,0,MLR-126416,'000000000092318053,CPVC 1 INCH BALL VALVE.,22560,1,94,240,EA,27-05-2025 09:03,PN001,NULL,NULL,C_1100196,37,87,31-05-2024,140,8,7,1680
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV03436,INR,22-05-2025,Null,Purchase Order,Approved,EXP_VPP,6000058139,MUKUNDA DAMODHAR HEGDE  BROS,EXP,mlr,22-05-2025 09:57,C_1100196,MUKUNDA DAMODHAR HEGDE  BROS,1526520,0,0,MLR-126412,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,50085,1,79.5,630,EA,27-05-2025 09:03,CHILDPT,NULL,NULL,C_1100196,12,74,31-05-2024,140,8,5.5,3465
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV05268,INR,22-05-2025,Null,Purchase Order,Approved,EXP_VPP,6000057922,SRI VARADHARAJA AGENCIES,EXP,mlr,22-05-2025 09:50,C_1100441,SRI VARADHARAJA AGENCIES,156348,0,0,MLR-126395,'000000000092318145,GI 1/2 INCH TEE.,5400,1,90,60,EA,27-05-2025 06:59,PN001,NULL,NULL,C_1100441,39,84,31-05-2024,140,8,6,360
1000,CJSJ LTD,1015,CJSJ Pearl ,GV04596,INR,15-06-2025,NULL,Purchase Order,Approved,EXP_VPP,4100068406,Secunderabad Food Products Pvt Ltd,EXP,hub,24-05-2025 10:20,C_1100567,NULL,171460,0,0,HUB-185010,'000000000092318113,CPVC 2   INCH COLLAR.,10500,1,350,30,EA,03-06-2025 10:20,PN001,NULL,NULL,C_1100567,15,285,31-05-2024,34,6,65,1950
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV02176,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000057928,Gayathri Associates,EXP,jig,23-05-2025 12:41,C_1101681,GAYATHRI ASSOCIATES,42680,0,0,JIG-138357,'000000000092318057,CPVC 1 INCH END CAP.,290,1,58,5,EA,03-06-2025 05:07,PN001,NULL,CORN FLOUR,C_1101681,43,46,31-05-2024,141,7,12,60
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02222,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069172,GLOBAL INDUSTRIES,EXP,jig,23-05-2025 11:43,C_1100122,GLOBAL INDUSTRIES,143365,0,0,JIG-138312,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,75525,1,79.5,950,EA,03-06-2025 05:05,CHILDPT,NULL,NULL,C_1100122,10,70,31-05-2024,141,7,9.5,9025
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV02176,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000057928,Gayathri Associates,EXP,jig,23-05-2025 12:41,C_1101681,GAYATHRI ASSOCIATES,42680,0,0,JIG-138353,'000000000092318104,CPVC 1 1/2  INCH CROSS OVER.,40800,1,680,60,EA,03-06-2025 05:07,PN001,NULL,NULL,C_1101681,37,650,31-05-2024,141,7,30,1800
1000,CJSJ LTD,1015,CJSJ Pearl ,GV03345,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069210,MIRACLE FOODS,EXP,hkh,23-05-2025 11:40,C_1100284,MIRACLE FOODS,1570000,0,0,HKH-297055,'000000000092318115,CPVC 2   INCH BALL VALVE.,1570000,1,157,10000,EA,28-05-2025 06:13,PN001,NULL,NULL,C_1100284,3,153,30-06-2024,15,37,4,40000
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV03345,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069210,MIRACLE FOODS,EXP,hkh,23-05-2025 11:40,C_1100284,MIRACLE FOODS,1570000,0,0,HKH-297055,'000000000092318115,CPVC 2   INCH BALL VALVE.,1570000,1,157,10000,EA,28-05-2025 06:13,PN001,NULL,NULL,C_1100284,1,136,31-05-2024,51,7,21,210000
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV03345,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069210,MIRACLE FOODS,EXP,hkh,23-05-2025 11:40,C_1100284,MIRACLE FOODS,1570000,0,0,HKH-297055,'000000000092318115,CPVC 2   INCH BALL VALVE.,1570000,1,157,10000,EA,28-05-2025 06:13,PN001,NULL,NULL,C_1100284,2,119,31-05-2024,141,7,38,380000
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV03345,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069151,MIRACLE FOODS,EXP,jig,23-05-2025 11:39,C_1100223,MIRACLE FOODS,942000,0,0,JIG-138311,'000000000092318115,CPVC 2   INCH BALL VALVE.,942000,1,157,6000,EA,29-05-2025 11:27,PN001,NULL,NULL,C_1100223,1,136,31-05-2024,51,7,21,126000
1000,CJSJ LTD,1015,CJSJ Pearl ,GV03345,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069151,MIRACLE FOODS,EXP,jig,23-05-2025 11:39,C_1100223,MIRACLE FOODS,942000,0,0,JIG-138311,'000000000092318115,CPVC 2   INCH BALL VALVE.,942000,1,157,6000,EA,29-05-2025 11:27,PN001,NULL,NULL,C_1100223,2,119,31-05-2024,141,7,38,228000
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05734,INR,27-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000057193,Victoria Foods Pvt Ltd,EXP,gle,27-05-2025 10:38,C_1100441,VICTORIA FOODS PVT LTD,143888,0.5,0,GLE-212009,'000000000092318118,CPVC 2    INCH END CAP.,34425,1,77,450,EA,01-06-2025 06:09,PN001,NULL,NULL,C_1100441,6,73,31-05-2024,56,3,4,1800
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV05734,INR,27-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000057193,Victoria Foods Pvt Ltd,EXP,gle,27-05-2025 10:38,C_1100441,VICTORIA FOODS PVT LTD,143888,0.5,0,GLE-212009,'000000000092318118,CPVC 2    INCH END CAP.,34425,1,77,450,EA,01-06-2025 06:09,PN001,NULL,NULL,C_1100441,24,72,31-05-2024,147,3,5,2250
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV05734,INR,27-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000057193,Victoria Foods Pvt Ltd,EXP,gle,27-05-2025 10:38,C_1100441,VICTORIA FOODS PVT LTD,143888,0.5,0,GLE-212009,'000000000092318118,CPVC 2    INCH END CAP.,34425,1,77,450,EA,01-06-2025 06:09,PN001,NULL,NULL,C_1100441,6,72.5,31-05-2024,86,3,4.5,2025
1000,CJSJ LTD,1015,CJSJ Pearl ,GV10368,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069137,Surajdev Trading Company,EXP,jig,23-05-2025 11:49,C_1100244,Surajdev Trading Company,51318,0,0,JIG-138331,'000000000092318145,GI 1/2 INCH TEE.,32550,1,93,350,EA,01-06-2025 10:53,PN001,NULL,NULL,C_1100244,27,89,31-05-2024,141,7,4,1400
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV02222,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069140,GLOBAL INDUSTRIES,EXP,vkh,23-05-2025 11:26,C_3000879,GLOBAL INDUSTRIES,187090,0,0,VKH-187416,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,166950,1,79.5,2100,EA,01-06-2025 09:49,CHILDPT,NULL,NULL,C_3000879,6,79,31-05-2024,28,7,0.5,1050
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02222,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069140,GLOBAL INDUSTRIES,EXP,vkh,23-05-2025 11:26,C_3000879,GLOBAL INDUSTRIES,187090,0,0,VKH-187416,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,166950,1,79.5,2100,EA,01-06-2025 09:49,CHILDPT,NULL,NULL,C_3000879,6,79,31-05-2024,28,7,0.5,1050
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV02222,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069140,GLOBAL INDUSTRIES,EXP,vkh,23-05-2025 11:26,C_3000879,GLOBAL INDUSTRIES,187090,0,0,VKH-187416,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,166950,1,79.5,2100,EA,01-06-2025 09:49,CHILDPT,NULL,NULL,C_3000879,10,70,31-05-2024,141,7,9.5,19950
1000,CJSJ LTD,1015,CJSJ Pearl ,GV02250,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100068614,GOPALAKRISHNA TRADERS,EXP,vkh,23-05-2025 07:09,C_1100868,GOPALAKRISHNA TRADERS,48430,0,0,VKH-187382,'00000000002200260,SLEEVE KALMINEX 41 KAPEX 240x50 CAP.,2500,1,50,50,EA,31-05-2025 10:00,PCPRM,NULL,NULL,C_1100868,3,48,31-05-2024,28,7,2,100
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV02250,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100068614,GOPALAKRISHNA TRADERS,EXP,vkh,23-05-2025 07:09,C_1100868,GOPALAKRISHNA TRADERS,48430,0,0,VKH-187382,'00000000002200260,SLEEVE KALMINEX 41 KAPEX 240x50 CAP.,2500,1,50,50,EA,31-05-2025 10:00,PCPRM,NULL,NULL,C_1100868,3,48,31-05-2024,28,7,2,100
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02250,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100068614,GOPALAKRISHNA TRADERS,EXP,vkh,23-05-2025 07:09,C_1100868,GOPALAKRISHNA TRADERS,48430,0,0,VKH-187382,'00000000002200260,SLEEVE KALMINEX 41 KAPEX 240x50 CAP.,2500,1,50,50,EA,31-05-2025 10:00,PCPRM,NULL,NULL,C_1100868,44,48,31-05-2024,141,7,2,100
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV03210,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000058006,MANGAL DEEP,EXP,jig,23-05-2025 11:45,C_1100169,MANGAL DEEP,596060,0,0,JIG-138318,'000000000092318132,GI 1 INCH FTA.,61600,1,88,700,EA,30-05-2025 08:50,PN001,NULL,NULL,C_1100169,17,85,31-05-2024,141,7,3,2100
1000,CJSJ LTD,1015,CJSJ Pearl ,GV03066,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069174,M V ENTERPRISES,EXP,jig,23-05-2025 12:36,C_1100147,M V ENTERPRISES,55590,0,0,JIG-138348,'000000000092318129,GI 1 INCH 90 DEGREE BEND.,800,1,80,10,EA,30-05-2025 08:53,PN001,NULL,NULL,C_1100147,45,70,31-05-2024,141,7,10,100
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV01924,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069108,DHEER HOSPITALITY INDIA PRIVATE LIMITED,EXP,vkh,23-05-2025 07:24,C_1100196,DHEER HOSPITALITY INDIA PRIVATE LIMITED,2706,0,0,VKH-187388,'000000000091500837,3574 RT ENDPLATE DE,2706,1,45.1,60,EA,30-05-2025 04:55,CHILDPT,NULL,NULL,C_1100196,15,44,31-05-2024,28,7,1.1,66
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV01924,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069108,DHEER HOSPITALITY INDIA PRIVATE LIMITED,EXP,vkh,23-05-2025 07:24,C_1100196,DHEER HOSPITALITY INDIA PRIVATE LIMITED,2706,0,0,VKH-187388,'000000000091500837,3574 RT ENDPLATE DE,2706,1,45.1,60,EA,30-05-2025 04:55,CHILDPT,NULL,NULL,C_1100196,15,44,31-05-2024,28,7,1.1,66
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV01924,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,4100069108,DHEER HOSPITALITY INDIA PRIVATE LIMITED,EXP,vkh,23-05-2025 07:24,C_1100196,DHEER HOSPITALITY INDIA PRIVATE LIMITED,2706,0,0,VKH-187388,'000000000091500837,3574 RT ENDPLATE DE,2706,1,45.1,60,EA,30-05-2025 04:55,CHILDPT,NULL,NULL,C_1100196,28,43,31-05-2024,141,7,2.1,126
1000,CJSJ LTD,1015,CJSJ Pearl ,GV02111,INR,21-05-2025,Mysore,Purchase Order,Approved,EXP_VPP,4100069106,G R B DAIRY FOODS PVT LTD,EXP,msr,21-05-2025 12:46,C_1100529,G R B DAIRY FOODS PVT LTD,209800,0,0,MSR-049595,'000000000092318150,GI 3/4 INCH ELBOW.,74400,1,248,300,EA,30-05-2025 12:04,PN001,NULL,NULL,C_1100529,23,224,30-06-2024,87,39,24,7200
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV01924,INR,21-05-2025,Mysore,Purchase Order,Approved,EXP_VPP,7300003908,DHEER HOSPITALITY INDIA PRIVATE LIMITED,EXP,msr,21-05-2025 12:24,C_1100244,DHEER HOSPITALITY INDIA PRIVATE LIMITED,203167,0,0,MSR-049580,'000000000092318044,CPVC 1 INCH 90 DEGREE BEND.,280,1,140,2,EA,30-05-2025 10:16,PN001,NULL,NULL,C_1100244,27,121,30-06-2024,87,39,19,38
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02111,INR,21-05-2025,Mysore,Purchase Order,Approved,EXP_VPP,6000058542,G R B DAIRY FOODS PVT LTD,EXP,msr,21-05-2025 12:45,C_1100244,G R B DAIRY FOODS PVT LTD,12373,0,0,MSR-049592,'000000000092318150,GI 3/4 INCH ELBOW.,12400,1,248,50,EA,30-05-2025 09:50,PN001,NULL,NULL,C_1100244,23,224,30-06-2024,87,39,24,1200
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV01924,INR,21-05-2025,Mysore,Purchase Order,Approved,EXP_VPP,7300003908,DHEER HOSPITALITY INDIA PRIVATE LIMITED,EXP,msr,21-05-2025 12:24,C_1100244,DHEER HOSPITALITY INDIA PRIVATE LIMITED,203167,0,0,MSR-049581,'000000000092318075,CPVC 1 1/4  INCH BRASS FTA.,2300,1,1150,2,EA,30-05-2025 10:16,PN001,NULL,NULL,C_1100244,24,1100,30-06-2024,87,39,50,100
1000,CJSJ LTD,1015,CJSJ Pearl ,GV09308,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,6000058543,DEHRADUN - TAPF,GRP,gdp,21-05-2025 04:25,C_1100567,NULL,25487,0,0,GDP-034721,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,25487.25,1,59.97,425,EA,30-05-2025 06:43,CHILDPT,NULL,NULL,C_1100567,19,56.5,31-05-2024,36,9,3.47,1474.75
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV09308,INR,21-05-2025,NULL,Purchase Order,Approved,GRP_MTL,6000058543,DEHRADUN - TAPF,GRP,gdp,21-05-2025 04:25,C_1100567,NULL,25487,0,0,GDP-034721,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,25487.25,1,59.97,425,EA,30-05-2025 06:43,CHILDPT,NULL,NULL,C_1100567,17,55,30-06-2024,122,39,4.97,2112.25
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296262,'000000000092318130,GI 1 INCH 45 DEGREE BEND.,7.98,1,19,0.42,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,6,18,30-06-2024,2,38,1,0.42
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296262,'000000000092318130,GI 1 INCH 45 DEGREE BEND.,7.98,1,19,0.42,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,7,18,31-05-2024,140,8,1,0.42
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296268,'000000000092318167,GI 1 1/4 INCH TEE.,166.5,1,111,1.5,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,7,106,30-06-2024,2,38,5,7.5
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296268,'000000000092318167,GI 1 1/4 INCH TEE.,166.5,1,111,1.5,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,6,104,31-05-2024,140,8,7,10.5
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296271,'000000000092318082,CPVC 1 1/4  INCH DUMMY PLUG.,49.45,1,107.5,0.46,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,3,99,30-06-2024,2,38,8.5,3.91
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296271,'000000000092318082,CPVC 1 1/4  INCH DUMMY PLUG.,49.45,1,107.5,0.46,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,2,47.7,31-05-2024,7,8,59.8,27.508
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296271,'000000000092318082,CPVC 1 1/4  INCH DUMMY PLUG.,49.45,1,107.5,0.46,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,2,47.7,30-06-2024,7,38,59.8,27.508
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296271,'000000000092318082,CPVC 1 1/4  INCH DUMMY PLUG.,49.45,1,107.5,0.46,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,2,47.7,30-06-2024,7,38,59.8,27.508
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296271,'000000000092318082,CPVC 1 1/4  INCH DUMMY PLUG.,49.45,1,107.5,0.46,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,6,106,30-06-2024,14,38,1.5,0.69
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296271,'000000000092318082,CPVC 1 1/4  INCH DUMMY PLUG.,49.45,1,107.5,0.46,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,1,107,31-05-2024,28,8,0.5,0.23
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07485,INR,22-05-2025,NULL,Purchase Order,Approved,GRP_MTL,7500003439,TAPF-VAIKUNTA HILLL,GRP,hkh,22-05-2025 13:04,C_1100484,TAPF-VAIKUNTA HILLL,1633,0,0,HKH-296261,'000000000092318181,GI 1 1/2 INCH END CAP.,224,1,70,3.2,EA,29-05-2025 09:14,PN001,NULL,NULL,C_1100484,8,68,31-05-2024,140,8,2,6.4
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05111,INR,23-05-2025,NULL,Purchase Order,Approved,EXP_VPP,6000058544,SRD Enterprises,EXP,vkh,23-05-2025 07:15,C_1100529,SRD ENTERPRISES,26875,0,0,VKH-187387,'000000000092318131,GI 1 INCH MTA.,26875,1,107.5,250,EA,29-05-2025 13:50,PN001,NULL,NULL,C_1100529,26,101.17,31-05-2024,141,7,6.33,1582.5
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV03436,INR,22-05-2025,Null,Purchase Order,Approved,EXP_VPP,6000058139,MUKUNDA DAMODHAR HEGDE  BROS,EXP,mlr,22-05-2025 09:57,C_1100196,MUKUNDA DAMODHAR HEGDE  BROS,1526520,0,0,MLR-126413,'000000000092318113,CPVC 2   INCH COLLAR.,24780,1,41.3,600,EA,28-05-2025 10:51,PN001,NULL,NULL,C_1100196,61,40.5,31-05-2024,140,8,0.8,480
